,Entity,Code,Year,Fossil fuels (TWh)
4174,Other South and Central America (BP),,2013,776.9727783203125
4175,Other South and Central America (BP),,2014,782.8200073242188
4176,Other South and Central America (BP),,2015,819.1182250976562
4177,Other South and Central America (BP),,2016,851.1782836914062
4178,Other South and Central America (BP),,2017,839.4054565429688
4179,Other South and Central America (BP),,2018,848.741943359375
4180,Other South and Central America (BP),,2019,890.1286010742188
4181,Other South and Central America (BP),,2020,775.177001953125
4182,Other South and Central America (BP),,2021,872.3976440429688
4184,Pakistan,PAK,1965,75.72959899902344
4185,Pakistan,PAK,1966,76.34585571289062
4186,Pakistan,PAK,1967,84.0224380493164
4187,Pakistan,PAK,1968,94.87881469726562
4188,Pakistan,PAK,1969,94.86990356445312
4189,Pakistan,PAK,1970,94.31351470947266
4190,Pakistan,PAK,1971,84.82046508789062
4191,Pakistan,PAK,1972,77.08457946777344
4192,Pakistan,PAK,1973,82.05839538574219
4193,Pakistan,PAK,1974,89.53541564941406
4194,Pakistan,PAK,1975,92.56944274902344
4195,Pakistan,PAK,1976,93.2775650024414
4196,Pakistan,PAK,1977,99.94884490966795
4197,Pakistan,PAK,1978,104.34913635253906
4198,Pakistan,PAK,1979,114.3290557861328
4199,Pakistan,PAK,1980,128.2429656982422
4200,Pakistan,PAK,1981,138.45956420898438
4201,Pakistan,PAK,1982,152.03407287597656
4202,Pakistan,PAK,1983,159.60775756835938
4203,Pakistan,PAK,1984,169.57522583007812
4204,Pakistan,PAK,1985,178.54852294921875
4205,Pakistan,PAK,1986,192.9215545654297
4206,Pakistan,PAK,1987,210.1038818359375
4207,Pakistan,PAK,1988,224.2525634765625
4208,Pakistan,PAK,1989,240.32638549804688
4209,Pakistan,PAK,1990,253.7852783203125
4210,Pakistan,PAK,1991,268.446533203125
4211,Pakistan,PAK,1992,279.4846496582031
4212,Pakistan,PAK,1993,310.3028564453125
4213,Pakistan,PAK,1994,324.05926513671875
4214,Pakistan,PAK,1995,341.93817138671875
4215,Pakistan,PAK,1996,363.17327880859375
4216,Pakistan,PAK,1997,367.0591125488281
4217,Pakistan,PAK,1998,381.44622802734375
4218,Pakistan,PAK,1999,409.9068603515625
4219,Pakistan,PAK,2000,426.19287109375
4220,Pakistan,PAK,2001,432.748046875
4221,Pakistan,PAK,2002,446.1362915039063
4222,Pakistan,PAK,2003,479.9666748046875
4223,Pakistan,PAK,2004,537.4024658203125
4224,Pakistan,PAK,2005,551.6050415039062
4225,Pakistan,PAK,2006,588.339599609375
4226,Pakistan,PAK,2007,628.5451049804688
4227,Pakistan,PAK,2008,646.4588623046875
4228,Pakistan,PAK,2009,650.4837646484375
4229,Pakistan,PAK,2010,651.2127685546875
4230,Pakistan,PAK,2011,645.3560180664062
4231,Pakistan,PAK,2012,650.99267578125
4232,Pakistan,PAK,2013,653.9742431640625
4233,Pakistan,PAK,2014,674.5904541015625
4234,Pakistan,PAK,2015,713.5650634765625
4235,Pakistan,PAK,2016,777.4761962890625
4236,Pakistan,PAK,2017,830.0101318359375
4237,Pakistan,PAK,2018,856.576416015625
4238,Pakistan,PAK,2019,851.9627685546875
4239,Pakistan,PAK,2020,835.0263061523438
4240,Pakistan,PAK,2021,917.6986083984376
4241,Peru,PER,1965,48.72926330566406
4242,Peru,PER,1966,60.31260299682617
4243,Peru,PER,1967,60.57133102416992
4244,Peru,PER,1968,61.192718505859375
4245,Peru,PER,1969,60.85710144042969
4246,Peru,PER,1970,63.59023666381836
4247,Peru,PER,1971,64.17221069335938
4248,Peru,PER,1972,55.74864196777344
4249,Peru,PER,1973,65.0240249633789
4250,Peru,PER,1974,76.22306823730469
4251,Peru,PER,1975,78.24848175048828
4252,Peru,PER,1976,78.9005126953125
4253,Peru,PER,1977,78.84152221679688
4254,Peru,PER,1978,77.96076965332031
4255,Peru,PER,1979,80.5702896118164
4256,Peru,PER,1980,86.75524139404297
4257,Peru,PER,1981,89.3560791015625
4258,Peru,PER,1982,87.93555450439453
4259,Peru,PER,1983,75.78934478759766
4260,Peru,PER,1984,79.49064636230469
4261,Peru,PER,1985,76.65059661865234
4262,Peru,PER,1986,82.0540771484375
4263,Peru,PER,1987,88.06817626953125
4264,Peru,PER,1988,86.48424530029297
4265,Peru,PER,1989,76.75779724121094
4266,Peru,PER,1990,75.73776245117188
4267,Peru,PER,1991,71.96630859375
4268,Peru,PER,1992,74.51445770263672
4269,Peru,PER,1993,77.71644592285156
4270,Peru,PER,1994,84.82791900634766
4271,Peru,PER,1995,95.17051696777344
4272,Peru,PER,1996,98.5949935913086
4273,Peru,PER,1997,100.0341567993164
4274,Peru,PER,1998,98.93704986572266
4275,Peru,PER,1999,100.8548355102539
4276,Peru,PER,2000,100.41546630859376
4277,Peru,PER,2001,94.86412811279295
4278,Peru,PER,2002,97.21137237548828
4279,Peru,PER,2003,94.02071380615234
4280,Peru,PER,2004,106.77769470214844
4281,Peru,PER,2005,112.46863555908205
4282,Peru,PER,2006,108.85392761230467
4283,Peru,PER,2007,124.8365249633789
4284,Peru,PER,2008,140.2625732421875
4285,Peru,PER,2009,142.46702575683594
4286,Peru,PER,2010,169.2000732421875
4287,Peru,PER,2011,188.99761962890625
4288,Peru,PER,2012,194.663330078125
4289,Peru,PER,2013,198.4517364501953
4290,Peru,PER,2014,204.2508850097656
4291,Peru,PER,2015,213.6861267089844
4292,Peru,PER,2016,232.46975708007807
4293,Peru,PER,2017,227.77615356445312
4294,Peru,PER,2018,238.33502197265625
4295,Peru,PER,2019,246.14794921875
4296,Peru,PER,2020,195.7729949951172
4297,Peru,PER,2021,236.35791015625
4298,Philippines,PHL,1965,50.2024040222168
4299,Philippines,PHL,1966,54.69535446166992
4300,Philippines,PHL,1967,61.51360702514648
4301,Philippines,PHL,1968,69.98924255371094
4302,Philippines,PHL,1969,75.05029296875
4303,Philippines,PHL,1970,85.30467224121094
4304,Philippines,PHL,1971,98.95893096923828
4305,Philippines,PHL,1972,97.11933135986328
4306,Philippines,PHL,1973,113.9342041015625
4307,Philippines,PHL,1974,106.62303161621094
4308,Philippines,PHL,1975,115.2632064819336
4309,Philippines,PHL,1976,118.52251434326172
4310,Philippines,PHL,1977,130.40069580078125
4311,Philippines,PHL,1978,134.28475952148438
4312,Philippines,PHL,1979,138.3218231201172
4313,Philippines,PHL,1980,130.07229614257812
4314,Philippines,PHL,1981,123.5612335205078
4315,Philippines,PHL,1982,119.33641815185548
4316,Philippines,PHL,1983,127.25503540039062
4317,Philippines,PHL,1984,108.65516662597656
4318,Philippines,PHL,1985,101.42652130126952
4319,Philippines,PHL,1986,103.212890625
4320,Philippines,PHL,1987,118.83863830566406
4321,Philippines,PHL,1988,130.1608428955078
4322,Philippines,PHL,1989,141.51083374023438
4323,Philippines,PHL,1990,148.98336791992188
4324,Philippines,PHL,1991,146.2605743408203
4325,Philippines,PHL,1992,176.71974182128906
4326,Philippines,PHL,1993,182.1697235107422
4327,Philippines,PHL,1994,191.1787872314453
4328,Philippines,PHL,1995,216.31463623046875
4329,Philippines,PHL,1996,231.8506774902344
4330,Philippines,PHL,1997,253.1446990966797
4331,Philippines,PHL,1998,255.74444580078125
4332,Philippines,PHL,1999,248.8548583984375
4333,Philippines,PHL,2000,245.3738555908203
4334,Philippines,PHL,2001,246.5033416748047
4335,Philippines,PHL,2002,245.6337890625
4336,Philippines,PHL,2003,255.2330322265625
4337,Philippines,PHL,2004,262.4361572265625
4338,Philippines,PHL,2005,262.9606018066406
4339,Philippines,PHL,2006,248.08290100097656
4340,Philippines,PHL,2007,264.6234436035156
4341,Philippines,PHL,2008,270.3642883300781
4342,Philippines,PHL,2009,273.5370483398437
4343,Philippines,PHL,2010,290.10919189453125
4344,Philippines,PHL,2011,291.6641540527344
4345,Philippines,PHL,2012,299.9484558105469
4346,Philippines,PHL,2013,327.56671142578125
4347,Philippines,PHL,2014,347.6371154785156
4348,Philippines,PHL,2015,383.1463928222656
4349,Philippines,PHL,2016,421.0342712402344
4350,Philippines,PHL,2017,464.7935485839844
4351,Philippines,PHL,2018,479.4191589355469
4352,Philippines,PHL,2019,499.0404052734375
4353,Philippines,PHL,2020,448.4593200683594
4354,Philippines,PHL,2021,479.6988220214844
4355,Poland,POL,1965,773.3207397460938
4356,Poland,POL,1966,788.4074096679688
4357,Poland,POL,1967,811.3295288085938
4358,Poland,POL,1968,873.2449340820312
4359,Poland,POL,1969,933.4027099609376
4360,Poland,POL,1970,982.4959716796876
4361,Poland,POL,1971,1014.1815795898438
4362,Poland,POL,1972,1069.8839111328125
4363,Poland,POL,1973,1090.046630859375
4364,Poland,POL,1974,1124.2314453125
4365,Poland,POL,1975,1213.71142578125
4366,Poland,POL,1976,1280.0733642578125
